1000, 13112, 1, 0
2000, 13040, 1, 0
3000, 13147, 1, 0
4000, 13201, 1, 0
5000, 13121, 1, 0
6000, 13141, 1, 0
7000, 13071, 1, 0
8000, 13165, 1, 0
9000, 13151, 1, 0
10000, 13157, 1, 0
11000, 13119, 1, 0
12000, 13064, 1, 0
13000, 13178, 1, 0
14000, 13162, 1, 0
15000, 13148, 1, 0
16000, 13133, 1, 0
17000, 13038, 1, 0
18000, 13171, 1, 0
19000, 13114, 1, 0
20000, 13227, 1, 0
21000, 13136, 1, 0
22000, 13039, 1, 0
23000, 13157, 1, 0
24000, 13173, 1, 0
25000, 13180, 1, 0
26000, 13155, 1, 0
27000, 13034, 1, 0
28000, 13119, 1, 0
29000, 13190, 1, 0
30000, 13227, 1, 0
31000, 13204, 1, 0
32000, 13077, 1, 0
33000, 13067, 1, 0
34000, 13169, 1, 0
35000, 13192, 1, 0
36000, 13195, 1, 0
37000, 13082, 1, 0
38000, 13137, 1, 0
39000, 13225, 1, 0
40000, 13222, 1, 0
41000, 13227, 1, 0
42000, 13200, 1, 0
43000, 13155, 1, 0
44000, 13223, 1, 0
45000, 13206, 1, 0
46000, 13254, 1, 0
47000, 13196, 1, 0
48000, 13160, 1, 0
49000, 13255, 1, 0
50000, 13243, 1, 0
51000, 13211, 1, 0
52000, 13177, 1, 0
53000, 13168, 1, 0
54000, 13219, 1, 0
55000, 13239, 1, 0
56000, 13225, 1, 0
57000, 13217, 1, 0
58000, 13129, 1, 0
59000, 13225, 1, 0
60000, 13253, 1, 0
61000, 13231, 1, 0
62000, 13187, 1, 0
63000, 13083, 1, 0
64000, 13276, 1, 0
65000, 13256, 1, 0
66000, 13230, 1, 0
67000, 13160, 1, 0
68000, 13138, 1, 0
69000, 13225, 1, 0
70000, 13213, 1, 0
71000, 13180, 1, 0
72000, 13230, 1, 0
73000, 13120, 1, 0
74000, 13238, 1, 0
75000, 13205, 1, 0
76000, 13274, 1, 0
77000, 13195, 1, 0
78000, 13120, 1, 0
79000, 13236, 1, 0
80000, 13235, 1, 0
81000, 13202, 1, 0
82000, 13257, 1, 0
83000, 13124, 1, 0
84000, 13223, 1, 0
85000, 13219, 1, 0
86000, 13213, 1, 0
87000, 13185, 1, 0
88000, 13126, 1, 0
89000, 13242, 1, 0
90000, 13241, 1, 0
91000, 13262, 1, 0
92000, 13194, 1, 0
93000, 13080, 1, 0
94000, 13213, 1, 0
95000, 13219, 1, 0
96000, 13204, 1, 0
97000, 13144, 1, 0
98000, 13075, 1, 0
99000, 13170, 1, 0
100000, 13168, 1, 0
101000, 13186, 1, 0
102000, 13139, 1, 0
103000, 13081, 1, 0
104000, 13172, 1, 0
105000, 13186, 1, 0
106000, 13172, 1, 0
107000, 13182, 1, 0
108000, 13096, 1, 0
109000, 13209, 1, 0
110000, 13193, 1, 0
111000, 13213, 1, 0
112000, 13157, 1, 0
113000, 13036, 1, 0
114000, 13177, 1, 0
115000, 13171, 1, 0
116000, 13170, 1, 0
117000, 13175, 1, 0
118000, 13094, 1, 0
119000, 13119, 1, 0
120000, 13182, 1, 0
121000, 13174, 1, 0
122000, 13153, 1, 0
123000, 13149, 1, 0
124000, 13081, 1, 0
125000, 13169, 1, 0
126000, 13142, 1, 0
127000, 13198, 1, 0
128000, 13140, 1, 0
129000, 13068, 1, 0
130000, 13142, 1, 0
131000, 13178, 1, 0
132000, 13163, 1, 0
133000, 13144, 1, 0
134000, 13088, 1, 0
135000, 13243, 1, 0
136000, 13143, 1, 0
137000, 13204, 1, 0
138000, 13122, 1, 0
139000, 13084, 1, 0
140000, 13174, 1, 0
141000, 13176, 1, 0
142000, 13214, 1, 0
143000, 13140, 1, 0
144000, 13089, 1, 0
145000, 13174, 1, 0
146000, 13166, 1, 0
147000, 13162, 1, 0
148000, 13137, 1, 0
149000, 13053, 1, 0
150000, 13177, 1, 0
151000, 13153, 1, 0
152000, 13161, 1, 0
153000, 13193, 1, 0
154000, 13049, 1, 0
155000, 13146, 1, 0
156000, 13220, 1, 0
157000, 13165, 1, 0
158000, 13148, 1, 0
159000, 13122, 1, 0
160000, 13093, 1, 0
161000, 13181, 1, 0
162000, 13162, 1, 0
163000, 13186, 1, 0
164000, 13090, 1, 0
165000, 13105, 1, 0
166000, 13167, 1, 0
167000, 13199, 1, 0
168000, 13166, 1, 0
169000, 13100, 1, 0
170000, 13089, 1, 0
171000, 13157, 1, 0
172000, 13170, 1, 0
173000, 13180, 1, 0
174000, 13112, 1, 0
175000, 13060, 1, 0
176000, 13192, 1, 0
177000, 13155, 1, 0
178000, 13161, 1, 0
179000, 13137, 1, 0
180000, 13080, 1, 0
181000, 13175, 1, 0
182000, 13152, 1, 0
183000, 13160, 1, 0
184000, 13110, 1, 0
185000, 13054, 1, 0
186000, 13142, 1, 0
187000, 13226, 1, 0
188000, 13197, 1, 0
189000, 13148, 1, 0
190000, 13014, 1, 0
191000, 13165, 1, 0
192000, 13187, 1, 0
193000, 13172, 1, 0
194000, 13159, 1, 0
