1000, 6508, 1, 0
2000, 9807, 1, 0
3000, 9732, 1, 0
4000, 9709, 1, 0
5001, 9731, 1, 0
6001, 9762, 1, 0
7002, 9805, 1, 0
8002, 9720, 1, 0
9002, 9732, 1, 0
10002, 9731, 1, 0
11003, 9764, 1, 0
12003, 9800, 1, 0
13003, 9717, 1, 0
14003, 9720, 1, 0
15003, 9735, 1, 0
16003, 9746, 1, 0
17004, 9810, 1, 0
18004, 9724, 1, 0
19004, 9727, 1, 0
20004, 9718, 1, 0
21005, 9734, 1, 0
22005, 9829, 1, 0
23006, 9731, 1, 0
24006, 9715, 1, 0
25006, 9713, 1, 0
26006, 9733, 1, 0
27007, 9803, 1, 0
28007, 9748, 1, 0
29007, 9726, 1, 0
30007, 9682, 1, 0
31007, 9695, 1, 0
32007, 9763, 1, 0
33007, 9805, 1, 0
34007, 9731, 1, 0
35008, 9706, 1, 0
36008, 9703, 1, 0
37008, 9759, 1, 0
38009, 9771, 1, 0
39009, 9678, 1, 0
40009, 9670, 1, 0
41009, 9675, 1, 0
42009, 9699, 1, 0
43009, 9746, 1, 0
44010, 9678, 1, 0
45018, 9555, 1, 0
46018, 9775, 1, 0
47019, 9703, 1, 0
48019, 9748, 1, 0
49019, 9646, 1, 0
50019, 9677, 1, 0
51019, 9674, 1, 0
52019, 9705, 1, 0
53020, 9747, 1, 0
54020, 9687, 1, 0
55024, 9620, 1, 0
56024, 9711, 1, 0
57024, 9701, 1, 0
58024, 9757, 1, 0
59025, 9678, 1, 0
60025, 9657, 1, 0
61025, 9679, 1, 0
62025, 9703, 1, 0
63025, 9747, 1, 0
64025, 9681, 1, 0
65025, 9658, 1, 0
66025, 9671, 1, 0
67026, 9715, 1, 0
68026, 9756, 1, 0
69026, 9677, 1, 0
70026, 9690, 1, 0
71026, 9681, 1, 0
72027, 9709, 1, 0
73027, 9755, 1, 0
74027, 9669, 1, 0
75027, 9669, 1, 0
76027, 9667, 1, 0
77027, 9699, 1, 0
78028, 9753, 1, 0
79028, 9679, 1, 0
80028, 9670, 1, 0
81028, 9679, 1, 0
82028, 9672, 1, 0
83029, 9755, 1, 0
84029, 9681, 1, 0
85029, 9682, 1, 0
86029, 9688, 1, 0
87029, 9708, 1, 0
88029, 9749, 1, 0
89030, 9667, 1, 0
90030, 9666, 1, 0
91030, 9653, 1, 0
92030, 9706, 1, 0
93030, 9787, 1, 0
94031, 9688, 1, 0
95031, 9683, 1, 0
96031, 9693, 1, 0
97031, 9714, 1, 0
98031, 9816, 1, 0
99031, 9718, 1, 0
100031, 9714, 1, 0
101032, 9713, 1, 0
102032, 9715, 1, 0
103032, 9788, 1, 0
104032, 9744, 1, 0
105032, 9707, 1, 0
106032, 9709, 1, 0
107032, 9687, 1, 0
108037, 9726, 1, 0
109037, 9774, 1, 0
110037, 9691, 1, 0
111037, 9696, 1, 0
112037, 9728, 1, 0
113038, 9748, 1, 0
114038, 9785, 1, 0
115038, 9722, 1, 0
116038, 9724, 1, 0
117038, 9715, 1, 0
118038, 9744, 1, 0
119039, 9785, 1, 0
120039, 9708, 1, 0
121039, 9717, 1, 0
122039, 9720, 1, 0
123039, 9743, 1, 0
124040, 9791, 1, 0
125040, 9723, 1, 0
126040, 9716, 1, 0
127040, 9718, 1, 0
128040, 9743, 1, 0
129040, 9792, 1, 0
130041, 9723, 1, 0
131041, 9719, 1, 0
132041, 9726, 1, 0
133041, 9744, 1, 0
134042, 9789, 1, 0
135042, 9669, 1, 0
136042, 9727, 1, 0
137042, 9703, 1, 0
138043, 9769, 1, 0
139043, 9779, 1, 0
140043, 9712, 1, 0
141043, 9711, 1, 0
142043, 9689, 1, 0
143043, 9707, 1, 0
144044, 9816, 1, 0
145046, 9683, 1, 0
146046, 9765, 1, 0
147046, 9726, 1, 0
148046, 9725, 1, 0
149046, 9782, 1, 0
150047, 9755, 1, 0
151047, 9731, 1, 0
152047, 9720, 1, 0
153047, 9709, 1, 0
154047, 9749, 1, 0
155047, 9796, 1, 0
156048, 9686, 1, 0
157048, 9721, 1, 0
158048, 9720, 1, 0
159048, 9748, 1, 0
160048, 9796, 1, 0
161048, 9710, 1, 0
162048, 9725, 1, 0
163048, 9707, 1, 0
164048, 9747, 1, 0
165048, 9795, 1, 0
166049, 9720, 1, 0
167049, 9699, 1, 0
168049, 9721, 1, 0
169049, 9752, 1, 0
170049, 9802, 1, 0
171049, 9727, 1, 0
172050, 9704, 1, 0
173050, 9729, 1, 0
174050, 9743, 1, 0
175050, 9796, 1, 0
176050, 9724, 1, 0
177050, 9731, 1, 0
178051, 9726, 1, 0
179051, 9702, 1, 0
180051, 9830, 1, 0
181051, 9714, 1, 0
182051, 9731, 1, 0
183051, 9729, 1, 0
184052, 9737, 1, 0
185052, 9798, 1, 0
186052, 9758, 1, 0
187052, 9694, 1, 0
188053, 9702, 1, 0
189053, 9722, 1, 0
190053, 9755, 1, 0
191053, 9797, 1, 0
192053, 9730, 1, 0
193053, 9716, 1, 0
194053, 9725, 1, 0
195053, 9759, 1, 0
196054, 9791, 1, 0
197054, 9710, 1, 0
198054, 9732, 1, 0
199054, 9732, 1, 0
200054, 9567, 1, 0
201054, 9551, 1, 0
202054, 9484, 1, 0
203055, 9483, 1, 0
204055, 9467, 1, 0
205055, 9571, 1, 0
206055, 9457, 1, 0
207055, 9467, 1, 0
208055, 9471, 1, 0
209055, 9504, 1, 0
210055, 9560, 1, 0
211056, 9492, 1, 0
212056, 9487, 1, 0
213056, 9481, 1, 0
214056, 9506, 1, 0
215056, 9546, 1, 0
216056, 9471, 1, 0
217057, 9461, 1, 0
218057, 9470, 1, 0
219057, 9568, 1, 0
220057, 9482, 1, 0
221057, 9414, 1, 0
222058, 9483, 1, 0
223058, 9509, 1, 0
224058, 9545, 1, 0
225058, 9481, 1, 0
226058, 9479, 1, 0
227058, 9468, 1, 0
228059, 9505, 1, 0
229059, 9547, 1, 0
230059, 9485, 1, 0
231059, 9478, 1, 0
232059, 9476, 1, 0
233059, 9575, 1, 0
234059, 9481, 1, 0
235060, 9493, 1, 0
236060, 9489, 1, 0
237060, 9510, 1, 0
238060, 9552, 1, 0
239060, 9473, 1, 0
240060, 9485, 1, 0
241060, 9457, 1, 0
242061, 9492, 1, 0
243061, 9552, 1, 0
244061, 9482, 1, 0
245061, 9475, 1, 0
246061, 9479, 1, 0
247061, 9577, 1, 0
248062, 9478, 1, 0
249062, 9474, 1, 0
250062, 9468, 1, 0
251062, 9502, 1, 0
252062, 9556, 1, 0
253063, 9481, 1, 0
254063, 9486, 1, 0
255063, 9582, 1, 0
256063, 9719, 1, 0
257063, 9768, 1, 0
258064, 9683, 1, 0
259064, 9694, 1, 0
260064, 9694, 1, 0
261064, 9713, 1, 0
262064, 9769, 1, 0
263065, 9676, 1, 0
264065, 9694, 1, 0
265065, 9689, 1, 0
266065, 9709, 1, 0
267065, 9754, 1, 0
268065, 9658, 1, 0
269065, 9686, 1, 0
270065, 9688, 1, 0
271066, 9721, 1, 0
272066, 9766, 1, 0
273067, 9676, 1, 0
274067, 9683, 1, 0
275067, 9677, 1, 0
276067, 9721, 1, 0
277067, 9769, 1, 0
278067, 9696, 1, 0
279067, 9696, 1, 0
280067, 9679, 1, 0
281067, 9723, 1, 0
282067, 9774, 1, 0
283068, 9699, 1, 0
284068, 9693, 1, 0
285068, 9694, 1, 0
286068, 9717, 1, 0
287069, 9764, 1, 0
288069, 9687, 1, 0
289069, 9696, 1, 0
290069, 9702, 1, 0
291069, 9719, 1, 0
292069, 9768, 1, 0
293070, 9698, 1, 0
294072, 9700, 1, 0
295072, 9675, 1, 0
296072, 9677, 1, 0
297072, 9793, 1, 0
298073, 9678, 1, 0
299073, 9703, 1, 0
300073, 9701, 1, 0
301073, 9697, 1, 0
302074, 9797, 1, 0
303074, 9683, 1, 0
304074, 9684, 1, 0
305076, 9701, 1, 0
306076, 9692, 1, 0
307077, 9776, 1, 0
308077, 9708, 1, 0
309077, 9702, 1, 0
310077, 9711, 1, 0
311077, 9730, 1, 0
312078, 9761, 1, 0
