1000, 3177, 1, 0
2000, 2613, 1, 0
3002, 2863, 1, 0
4002, 3040, 1, 0
5002, 3088, 1, 0
6002, 3262, 1, 0
7002, 2908, 1, 0
8002, 2871, 1, 0
9002, 3293, 1, 0
10005, 2955, 1, 0
11005, 3110, 1, 0
12005, 3176, 1, 0
13006, 3264, 1, 0
14006, 3487, 1, 0
15006, 3173, 1, 0
16006, 3309, 1, 0
17006, 3385, 1, 0
18006, 3260, 1, 0
19006, 3384, 1, 0
20006, 3232, 1, 0
21006, 3112, 1, 0
22007, 3208, 1, 0
23007, 3023, 1, 0
24007, 3122, 1, 0
25007, 3082, 1, 0
26007, 3388, 1, 0
27007, 3007, 1, 0
28007, 2934, 1, 0
29007, 3095, 1, 0
30008, 3542, 1, 0
31008, 3341, 1, 0
32008, 3204, 1, 0
33008, 3075, 1, 0
34008, 3149, 1, 0
35009, 3169, 1, 0
36009, 3245, 1, 0
37009, 3226, 1, 0
38009, 3106, 1, 0
39009, 3165, 1, 0
40009, 3288, 1, 0
41009, 3494, 1, 0
42009, 2796, 1, 0
43010, 3154, 1, 0
44013, 3261, 1, 0
45013, 3377, 1, 0
46013, 3603, 1, 0
47013, 3168, 1, 0
48013, 3036, 1, 0
49013, 3395, 1, 0
50013, 3185, 1, 0
51013, 3385, 1, 0
52013, 3235, 1, 0
53013, 3532, 1, 0
54013, 3175, 1, 0
55013, 3085, 1, 0
56013, 3496, 1, 0
57013, 3063, 1, 0
58013, 3361, 1, 0
59013, 3331, 1, 0
60013, 3467, 1, 0
61013, 3163, 1, 0
62013, 2840, 1, 0
63013, 3038, 1, 0
64013, 3197, 1, 0
65013, 3134, 1, 0
66013, 3140, 1, 0
67013, 3311, 1, 0
68013, 3266, 1, 0
69013, 3185, 1, 0
70013, 3447, 1, 0
71013, 3498, 1, 0
72013, 3097, 1, 0
73013, 3168, 1, 0
74013, 2994, 1, 0
75013, 3135, 1, 0
76013, 3195, 1, 0
77013, 3259, 1, 0
78013, 2950, 1, 0
79013, 2954, 1, 0
80013, 3206, 1, 0
81015, 3129, 1, 0
82015, 3432, 1, 0
83018, 3220, 1, 0
84018, 3011, 1, 0
85018, 3357, 1, 0
86018, 3281, 1, 0
87018, 3042, 1, 0
88018, 3123, 1, 0
89018, 3005, 1, 0
