1000, 3028, 1, 0
2000, 3361, 1, 0
3000, 3336, 1, 0
4000, 3204, 1, 0
5000, 3094, 1, 0
6000, 3046, 1, 0
7000, 3251, 1, 0
8000, 3159, 1, 0
9000, 3266, 1, 0
10000, 3396, 1, 0
11000, 3680, 1, 0
12000, 3399, 1, 0
13000, 3471, 1, 0
14000, 2977, 1, 0
15000, 3238, 1, 0
16000, 3254, 1, 0
17000, 3242, 1, 0
18000, 3099, 1, 0
19000, 3138, 1, 0
20000, 3264, 1, 0
21000, 3154, 1, 0
22000, 3186, 1, 0
23000, 3125, 1, 0
24000, 3179, 1, 0
25000, 3215, 1, 0
26000, 3071, 1, 0
27000, 3172, 1, 0
28000, 3273, 1, 0
29000, 2814, 1, 0
30000, 3573, 1, 0
31000, 3780, 1, 0
32000, 3292, 1, 0
33000, 3202, 1, 0
34000, 2747, 1, 0
35002, 3028, 1, 0
36002, 2829, 1, 0
37002, 3354, 1, 0
38002, 3103, 1, 0
39002, 3316, 1, 0
40002, 3119, 1, 0
41002, 3185, 1, 0
42002, 3055, 1, 0
43002, 2850, 1, 0
44002, 2962, 1, 0
45002, 3656, 1, 0
46002, 3610, 1, 0
47002, 3369, 1, 0
48002, 3309, 1, 0
49002, 3098, 1, 0
50002, 3282, 1, 0
51002, 3288, 1, 0
52002, 2897, 1, 0
53002, 3186, 1, 0
54002, 3094, 1, 0
55002, 3081, 1, 0
56002, 2867, 1, 0
57002, 3072, 1, 0
58002, 2997, 1, 0
59002, 3287, 1, 0
60003, 2882, 1, 0
61003, 3240, 1, 0
62003, 3060, 1, 0
63003, 3201, 1, 0
64003, 3077, 1, 0
65003, 2914, 1, 0
66003, 2939, 1, 0
67003, 2947, 1, 0
68003, 3247, 1, 0
69003, 3270, 1, 0
70004, 3424, 1, 0
71004, 3603, 1, 0
72006, 2941, 1, 0
73006, 3123, 1, 0
74006, 3079, 1, 0
75006, 3170, 1, 0
76006, 3013, 1, 0
77006, 3142, 1, 0
78006, 3114, 1, 0
79006, 3229, 1, 0
80006, 3128, 1, 0
81006, 3284, 1, 0
82006, 3301, 1, 0
83007, 3320, 1, 0
84020, 3395, 1, 0
85020, 3181, 1, 0
86020, 3154, 1, 0
87022, 3455, 1, 0
88022, 3229, 1, 0
89022, 3102, 1, 0
90022, 3249, 1, 0
91023, 3418, 1, 0
92023, 3126, 1, 0
93023, 3137, 1, 0
94023, 3261, 1, 0
95023, 3064, 1, 0
96023, 3380, 1, 0
97023, 3145, 1, 0
98023, 3341, 1, 0
99023, 3100, 1, 0
